bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
1139685,1653,HB1082,2,Engrossed,2019-03-13,"Concerning the licensure and certification of massage therapists and reflexologists.","Concerning the licensure and certification of massage therapists and reflexologists.",0,,2020-02-21,"Returned to Rules Committee for third reading.",https://legiscan.com/WA/bill/HB1082/2019,https://app.leg.wa.gov/billsummary?BillNumber=1082&Year=2019&Initiative=false
1139857,1653,HB1083,4,Passed,2019-05-07,"Providing greater certainty in association with selling city-owned property used for off-street parking.","Providing greater certainty in association with selling city-owned property used for off-street parking.",0,,2019-05-07,"Effective date 7/28/2019.",https://legiscan.com/WA/bill/HB1083/2019,https://app.leg.wa.gov/billsummary?BillNumber=1083&Year=2019&Initiative=false
1139771,1653,HB1084,1,Introduced,2019-01-14,"Concerning unfair practices involving compensation of athletes in higher education.","Concerning unfair practices involving compensation of athletes in higher education.",943,"House Rules",2020-02-11,"Referred to Rules 2 Review.",https://legiscan.com/WA/bill/HB1084/2019,https://app.leg.wa.gov/billsummary?BillNumber=1084&Year=2019&Initiative=false
1140859,1653,HB1085,1,Introduced,2019-01-14,"Concerning premium reduction for medicare-eligible retiree participants in the public employees&#x27; benefits board program.","Concerning premium reduction for medicare-eligible retiree participants in the public employees&#x27; benefits board program.",2759,"House Appropriations",2020-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1085/2019,https://app.leg.wa.gov/billsummary?BillNumber=1085&Year=2019&Initiative=false
1141053,1653,HB1086,1,Introduced,2019-01-14,"Increasing appropriated funding for public defense services.","Increasing appropriated funding for public defense services.",2759,"House Appropriations",2020-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1086/2019,https://app.leg.wa.gov/billsummary?BillNumber=1086&Year=2019&Initiative=false
1140989,1653,HB1087,4,Passed,2019-05-13,"Concerning long-term services and supports.","Concerning long-term services and supports.",0,,2019-05-13,"Effective date 7/28/2019.",https://legiscan.com/WA/bill/HB1087/2019,https://app.leg.wa.gov/billsummary?BillNumber=1087&Year=2019&Initiative=false
1140672,1653,HB1088,1,Introduced,2019-01-14,"Concerning repercussions for littering.","Concerning repercussions for littering.",0,,2020-02-21,"Returned to Rules Committee for second reading.",https://legiscan.com/WA/bill/HB1088/2019,https://app.leg.wa.gov/billsummary?BillNumber=1088&Year=2019&Initiative=false
1140796,1653,HB1089,2,Engrossed,2019-03-04,"Concerning certificates of academic and individual achievement.","Concerning certificates of academic and individual achievement.",0,,2020-01-21,"House Rules ""X"" file.",https://legiscan.com/WA/bill/HB1089/2019,https://app.leg.wa.gov/billsummary?BillNumber=1089&Year=2019&Initiative=false
1140928,1653,HB1090,1,Introduced,2019-01-14,"Providing property tax relief to senior citizens.","Providing property tax relief to senior citizens.",933,"House Finance",2020-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1090/2019,https://app.leg.wa.gov/billsummary?BillNumber=1090&Year=2019&Initiative=false
1140732,1653,HB1091,4,Passed,2019-04-19,"Making technical corrections and removing obsolete language from the Revised Code of Washington pursuant to RCW 1.08.025.","Making technical corrections and removing obsolete language from the Revised Code of Washington pursuant to RCW 1.08.025.",0,,2019-04-19,"Effective date 7/28/2019.",https://legiscan.com/WA/bill/HB1091/2019,https://app.leg.wa.gov/billsummary?BillNumber=1091&Year=2019&Initiative=false
1143084,1653,HB1092,4,Passed,2019-04-29,"Concerning the compensation of commissioners of certain metropolitan park districts.","Concerning the compensation of commissioners of certain metropolitan park districts.",0,,2019-04-29,"Effective date 7/28/2019.",https://legiscan.com/WA/bill/HB1092/2019,https://app.leg.wa.gov/billsummary?BillNumber=1092&Year=2019&Initiative=false
1143146,1653,HB1093,1,Introduced,2019-01-14,"Concerning appropriations for special education programs.","Concerning appropriations for special education programs.",2759,"House Appropriations",2020-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1093/2019,https://app.leg.wa.gov/billsummary?BillNumber=1093&Year=2019&Initiative=false
1143300,1653,HB1094,4,Passed,2019-04-30,"Establishing compassionate care renewals for medical marijuana qualifying patients.","Establishing compassionate care renewals for medical marijuana qualifying patients.",0,,2019-04-30,"Effective date 7/28/2019.",https://legiscan.com/WA/bill/HB1094/2019,https://app.leg.wa.gov/billsummary?BillNumber=1094&Year=2019&Initiative=false
1143243,1653,HB1095,4,Passed,2019-04-30,"Concerning the administration of marijuana to students for medical purposes.","Concerning the administration of marijuana to students for medical purposes.",0,,2019-04-30,"Effective date 7/28/2019.",https://legiscan.com/WA/bill/HB1095/2019,https://app.leg.wa.gov/billsummary?BillNumber=1095&Year=2019&Initiative=false
1143424,1653,HB1096,1,Introduced,2019-01-14,"Ensuring that commercial fishing revenue benefits communities most dependent on the industry.","Ensuring that commercial fishing revenue benefits communities most dependent on the industry.",2759,"House Appropriations",2020-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1096/2019,https://app.leg.wa.gov/billsummary?BillNumber=1096&Year=2019&Initiative=false
1143052,1653,HB1097,1,Introduced,2019-01-14,"Revising requirements governing release of confidential health care information for purposes of firearm background checks.","Revising requirements governing release of confidential health care information for purposes of firearm background checks.",3813,"House Civil Rights & Judiciary",2020-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1097/2019,https://app.leg.wa.gov/billsummary?BillNumber=1097&Year=2019&Initiative=false
1143363,1653,HB1098,1,Introduced,2019-01-14,"Revising requirements and penalties relating to the unsafe storage of firearms.","Revising requirements and penalties relating to the unsafe storage of firearms.",3813,"House Civil Rights & Judiciary",2020-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1098/2019,https://app.leg.wa.gov/billsummary?BillNumber=1098&Year=2019&Initiative=false
1143208,1653,HB1099,4,Passed,2019-04-03,"Providing notice about network adequacy to consumers.","Providing notice about network adequacy to consumers.",0,,2019-04-03,"Effective date 7/28/2019.",https://legiscan.com/WA/bill/HB1099/2019,https://app.leg.wa.gov/billsummary?BillNumber=1099&Year=2019&Initiative=false
1143395,1653,HB1100,2,Engrossed,2019-03-11,"Evaluating competency to stand trial.","Evaluating competency to stand trial.",0,,2020-01-21,"House Rules ""X"" file.",https://legiscan.com/WA/bill/HB1100/2019,https://app.leg.wa.gov/billsummary?BillNumber=1100&Year=2019&Initiative=false
1143115,1653,HB1101,4,Passed,2019-05-21,"Concerning state general obligation bonds and related accounts.","Concerning state general obligation bonds and related accounts.",0,,2019-05-21,"Effective date 5/21/2019.",https://legiscan.com/WA/bill/HB1101/2019,https://app.leg.wa.gov/billsummary?BillNumber=1101&Year=2019&Initiative=false
1143177,1653,HB1102,4,Passed,2019-05-21,"Concerning the capital budget.","Concerning the capital budget.",0,,2019-05-21,"Effective date 5/21/2019.",https://legiscan.com/WA/bill/HB1102/2019,https://app.leg.wa.gov/billsummary?BillNumber=1102&Year=2019&Initiative=false
1143333,1653,HB1103,1,Introduced,2019-01-14,"Concerning smoke detection devices.","Concerning smoke detection devices.",3818,"House Consumer Protection & Business",2020-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1103/2019,https://app.leg.wa.gov/billsummary?BillNumber=1103&Year=2019&Initiative=false
1143448,1653,HB1104,1,Introduced,2019-01-14,"Requiring the submission of a waiver to the federal government to create the Washington health security trust.","Requiring the submission of a waiver to the federal government to create the Washington health security trust.",937,"House Health Care and Wellness",2020-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1104/2019,https://app.leg.wa.gov/billsummary?BillNumber=1104&Year=2019&Initiative=false
1146563,1653,HB1105,4,Passed,2019-05-09,"Protecting taxpayers from home foreclosure.","Protecting taxpayers from home foreclosure.",0,,2019-05-09,"Effective date 1/1/2020.",https://legiscan.com/WA/bill/HB1105/2019,https://app.leg.wa.gov/billsummary?BillNumber=1105&Year=2019&Initiative=false
1145263,1653,HB1106,1,Introduced,2019-01-14,"Eliminating use of detention for violation of a truancy-related court order while providing more opportunities for truant youth to access services and treatment.","Eliminating use of detention for violation of a truancy-related court order while providing more opportunities for truant youth to access services and treatment.",2759,"House Appropriations",2020-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1106/2019,https://app.leg.wa.gov/billsummary?BillNumber=1106&Year=2019&Initiative=false
1145619,1653,HB1107,4,Passed,2019-05-09,"Concerning nonprofit homeownership development.","Concerning nonprofit homeownership development.",0,,2019-05-09,"Effective date 7/28/2019.",https://legiscan.com/WA/bill/HB1107/2019,https://app.leg.wa.gov/billsummary?BillNumber=1107&Year=2019&Initiative=false
1146327,1653,HB1108,1,Introduced,2019-01-14,"Making 2017-2019 biennium second supplemental operating appropriations.","Making 2017-2019 biennium second supplemental operating appropriations.",2759,"House Appropriations",2020-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1108/2019,https://app.leg.wa.gov/billsummary?BillNumber=1108&Year=2019&Initiative=false
1146922,1653,HB1109,4,Passed,2019-05-21,"Making 2019-2021 biennium operating appropriations.","Making 2019-2021 biennium operating appropriations.",0,,2019-05-21,"Effective date 5/21/2019*.",https://legiscan.com/WA/bill/HB1109/2019,https://app.leg.wa.gov/billsummary?BillNumber=1109&Year=2019&Initiative=false
1145794,1653,HB1110,2,Engrossed,2019-03-12,"Reducing the greenhouse gas emissions associated with transportation fuels.","Reducing the greenhouse gas emissions associated with transportation fuels.",960,"Senate Rules",2020-03-12,"By resolution, returned to House Rules Committee for third reading.",https://legiscan.com/WA/bill/HB1110/2019,https://app.leg.wa.gov/billsummary?BillNumber=1110&Year=2019&Initiative=false
1145971,1653,HB1111,1,Introduced,2019-01-14,"Concerning regionalization factors used for compensation for King county school districts on islands only connected to the mainland by ferry.","Concerning regionalization factors used for compensation for King county school districts on islands only connected to the mainland by ferry.",2759,"House Appropriations",2020-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1111/2019,https://app.leg.wa.gov/billsummary?BillNumber=1111&Year=2019&Initiative=false
1145441,1653,HB1112,4,Passed,2019-05-07,"Reducing greenhouse gas emissions from hydrofluorocarbons.","Reducing greenhouse gas emissions from hydrofluorocarbons.",0,,2019-05-07,"Effective date 7/28/2019.",https://legiscan.com/WA/bill/HB1112/2019,https://app.leg.wa.gov/billsummary?BillNumber=1112&Year=2019&Initiative=false
1145100,1653,HB1113,1,Introduced,2019-01-14,"Amending state greenhouse gas emission limits for consistency with the most recent assessment of climate change science and with the United States&#x27; commitment under the 2015 Paris climate agreement.","Amending state greenhouse gas emission limits for consistency with the most recent assessment of climate change science and with the United States&#x27; commitment under the 2015 Paris climate agreement.",2759,"House Appropriations",2020-01-13,"By resolution, reintroduced and retained in present status.",https://legiscan.com/WA/bill/HB1113/2019,https://app.leg.wa.gov/billsummary?BillNumber=1113&Year=2019&Initiative=false
